"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","language","collected","DOI_flag","database","source-app","rec-number","foreign-keys","ref-type","contributors","titles","pages","number","dates","publisher","isbn","urls","notes","periodical","volume","electronic-resource-num","pdfs"
"1142",0,"Jose Luis Arumi, Ricardo Oyarzun, Enrique Munoz, Diego Rivera, Evelyn Aguirre","Characterization of Two Spring Clusters at the Diguillin River, Chile",2014,"Tecnologia y Ciencias del Agua",NA,NA,NA,115,"8/10/2018","Journal article","",NA,NA,5,6,151,158,0,0,0,5,4,"spanish","in corpus","DOI absent","spanish.enl","EndNote","281","2810","17","Arumi, Jose LuisOyarzun, RicardoMunoz, EnriqueRivera, DiegoAguirre, Evelyn","Characterization of Two Spring Clusters at the Diguillin River, ChileTecnologia y Ciencias del Agua","151-158","6",2014,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","5",NA,"manual_download_spanish/123/EnriqueMunoz-JoseLuisArumi-ricardoOyarzun.pdf"
"518",11,"J.L. ArumÌ, D. Rivera, E. Holzapfel, P. Boochs, M. Billib, A. Fernald","Effect of the irrigation canal network on surface and groundwater interactions in the lower valley of the Cachapoal river, Chile [Efecto de la red de canales de riego en las interacciones de agua superficial y subterr·nea en la parte baja del valle del RÌo Cachapoal, Chile]",2009,"Chilean Journal of Agricultural Research",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70849096286&doi=10.4067%2fS0718-58392009000100002&partnerID=40&md5=005205695a5856c3d4f5a328dedb0404",NA,518,"8/10/2018","Article","10.4067/S0718-58392009000100002",NA,NA,69,1,12,20,11,1.22,2,6,9,"spanish","in corpus","DOI present","spanish.enl","EndNote","912","912","2","ArumÌ, J. L.Rivera, D.Holzapfel, E.Boochs, P.Billib, M.Fernald, A.","Effect of the irrigation canal network on surface and groundwater interactions in the lower valley of the Cachapoal river, Chile [Efecto de la red de canales de riego en las interacciones de agua superficial y subterr·nea en la parte baja del valle del RÌo Cachapoal, Chile]","12-20","Query date: 2018-08-10",2009,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70849096286&doi=10.4067%2fS0718-58392009000100002&partnerID=40&md5=005205695a5856c3d4f5a328dedb0404https://scielo.conicyt.cl/pdf/chiljar/v69n1/at02.pdfinternal-pdf://3530887735/ArumÌ-2009-Effect of the irrigation canal netw.pdf","69Cited By (since 2009): 11",NA,NA,"10.4067/S0718-58392009000100002","3530887735/ArumÌ-2009-Effect of the irrigation canal netw.pdf"
"1197",0,"Jose Luis Arumi-Ribera, Diego Andres Rivera-Salazar, Alfonso Rougier-Herrera, Ricardo Diaz-Borquez","Estimation of water losses in sections of rivers in the Laja-Diguillin system, central region of Chile",2012,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,170,"8/10/2018","Journal article","",NA,NA,3,3,135,141,0,0,0,4,6,"spanish","in corpus","DOI absent","spanish.enl","EndNote","398","3980","17","Arumi-Ribera, Jose LuisRivera-Salazar, Diego AndresRougier-Herrera, AlfonsoDiaz-Borquez, Ricardo","Estimation of water losses in sections of rivers in the Laja-Diguillin system, central region of ChileTECNOLOGIA Y CIENCIAS DEL AGUA","135-141","3",2012,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","3",NA,"manual_download_spanish/125/v3n3a9.pdf"
"1194",0,"Simon Astiz","Water resource degradation in the Cataniapo River, Amazons, Venezuela",2012,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,167,"8/10/2018","Journal article","",NA,NA,3,3,5,20,0,0,0,1,6,"spanish","in corpus","DOI absent","spanish.enl","EndNote","392","3920","17","Astiz, Simon","Water resource degradation in the Cataniapo River, Amazons, VenezuelaTECNOLOGIA Y CIENCIAS DEL AGUA","5-20","3",2012,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","3",NA,"manual_download_spanish/127/v3n3a1.pdf"
"298",0,"S. Astiz","Water resource degradation in the Cataniapo River, Amazons, Venezuela [Deterioro del recurso agua en el rÌo Cataniapo, Amazonas, Venezuela]",2012,"Tecnologia y Ciencias del Agua",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880250817&partnerID=40&md5=8541661c7164da481bc71251fbd62e42",NA,298,"8/10/2018","Article","",NA,NA,3,3,5,20,0,0,0,1,6,"spanish","in corpus","DOI absent","spanish.enl","EndNote","654","6540","2","Astiz, S.","Water resource degradation in the Cataniapo River, Amazons, Venezuela [Deterioro del recurso agua en el rÌo Cataniapo, Amazonas, Venezuela]","5-20","Query date: 2018-08-10",2012,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880250817&partnerID=40&md5=8541661c7164da481bc71251fbd62e42","3",NA,NA,NA,"manual_download_spanish/128/v3n3a1.pdf"
"883",3,"M. Ataroff, L.A. ?nchez","Precipitation, interception and runoff in four systems of the medium basin of the El Valle river T·chira state, Venezuela [PrecipitaciÛn, intercepciÛn y escorrentÌa en cuatro ambientes de la cuenca media del rÌo El Valle, estado T?hira, Venezuela]",2000,"Revista Geografica Venezolana",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034505583&partnerID=40&md5=63e72b743dba63ed07d1080297b39b54",NA,883,"8/10/2018","Article","",NA,NA,41,1,11,30,3,0.17,2,2,18,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1277","12770","2","Ataroff, M.nchez, L. A.","Precipitation, interception and runoff in four systems of the medium basin of the El Valle river T·chira state, Venezuela [PrecipitaciÛn, intercepciÛn y escorrentÌa en cuatro ambientes de la cuenca media del rÌo El Valle, estado T?hira, Venezuela]","11-30","Query date: 2018-08-10",2000,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034505583&partnerID=40&md5=63e72b743dba63ed07d1080297b39b54","41Cited By (since 2000): 3",NA,NA,NA,"manual_download_spanish/129/ataroff2000b.pdf"
"313",8,"J.M. Audelo-Naranjo, D. Voltolina, E. Romero-Beltr·n","Culture of white shrimp (Litopenaeus vannamei Boone, 1931) with zero water exchange and no food addition: An eco-friendly approach [Cultivo de camarÛn blanco (Litopenaeus vannamei Boone, 1931) sin recambio de agua y sin adiciÛn de alimento formulado: Un sistema amigable con el ambiente]",2012,"Latin American Journal of Aquatic Research",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865508073&doi=10.3856%2fvol40-issue2-fulltext-19&partnerID=40&md5=7d95fe4ff1ca65b99f7d0f1aab3a87d3",NA,313,"8/10/2018","Article","10.3856/vol40-issue2-fulltext-19",NA,NA,40,2,441,447,8,1.33,3,3,6,"spanish","in corpus","DOI present","spanish.enl","EndNote","684","684","2","Audelo-Naranjo, J. M.Voltolina, D.Romero-Beltr·n, E.","Culture of white shrimp (Litopenaeus vannamei Boone, 1931) with zero water exchange and no food addition: An eco-friendly approach [Cultivo de camarÛn blanco (Litopenaeus vannamei Boone, 1931) sin recambio de agua y sin adiciÛn de alimento formulado: Un sistema amigable con el ambiente]","441-447","Query date: 2018-08-10",2012,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865508073&doi=10.3856%2fvol40-issue2-fulltext-19&partnerID=40&md5=7d95fe4ff1ca65b99f7d0f1aab3a87d3internal-pdf://0284448188/Audelo-Naranjo-2012-Culture of white shrimp (L.pdf","40Cited By (since 2012): 8",NA,NA,"10.3856/vol40-issue2-fulltext-19","0284448188/Audelo-Naranjo-2012-Culture of white shrimp (L.pdf"
"676",6,"M. Auge, C. Wetten, G. Baudino, G. Bonorino, R. Gianni, N. Gonz·lez, M. Grizinik, M. Hern·ndez, J. RodrÌguez, A. Sisul, A. Tineo, C. Torre","Hydrogeology of Argentina [HidrogeologÌa de Argentina]",2006,"Boletin Geologico y Minero",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749094746&partnerID=40&md5=275e06c02fe76325a9e62a0a2ab72add",NA,676,"8/10/2018","Article","",NA,NA,117,1,7,23,6,0.5,1,12,12,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1070","10700","2","Auge, M.Wetten, C.Baudino, G.Bonorino, G.Gianni, R.Gonz·lez, N.Grizinik, M.Hern·ndez, M.RodrÌguez, J.Sisul, A.Tineo, A.Torre, C.","Hydrogeology of Argentina [HidrogeologÌa de Argentina]","7-23","Query date: 2018-08-10",2006,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749094746&partnerID=40&md5=275e06c02fe76325a9e62a0a2ab72add","117Cited By (since 2006): 6",NA,NA,NA,"manual_download_spanish/132/Art.1.PDF"
"863",0,"P.M. Austria, A.G. de los Reyes, V.B. Ortiz","Priorities on the institutional capacity building in the drinking water and sanitation subsector [Prioridades para el fortalecimieto de capacidades institucionales en el subsector de agua potable y saneamiento]",2001,"Ingenieria Hidraulica en Mexico",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034985806&partnerID=40&md5=e7e8c9e499a753d3084ff9462510c8e4",NA,863,"8/10/2018","Article","",NA,NA,16,2,103,117,0,0,0,3,17,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1257","12570","2","Austria, P. M.Reyes, A. G. de losOrtiz, V. B.","Priorities on the institutional capacity building in the drinking water and sanitation subsector [Prioridades para el fortalecimieto de capacidades institucionales en el subsector de agua potable y saneamiento]","103-117","Query date: 2018-08-10",2001,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034985806&partnerID=40&md5=e7e8c9e499a753d3084ff9462510c8e4","16",NA,NA,NA,"manual_download_spanish/136/136.pdf"
"356",9,"M. AvendaÒo, M. Cantill·nez, M. le Pennec, C. Varela, C. Garcias","Temporal distribution of larvae of Mytilus chilensis (HupÈ, 1854) (Mollusca: Mytilidae), in the interior sea of ChiloÈ, southern Chile [DistribuciÛn temporal de larvas de Mytilus chilensis (HupÈ, 1954) (Mollusca: Mytilidae), en el mar interior de ChiloÈ, Sur de Chile]",2011,"Latin American Journal of Aquatic Research",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855774750&doi=10.3856%2fvol39-issue3-fulltext-3&partnerID=40&md5=5ac89c91f44903afd5e7ea16d68f243c",NA,356,"8/10/2018","Article","10.3856/vol39-issue3-fulltext-3",NA,NA,39,3,416,426,9,1.29,2,5,7,"spanish","in corpus","DOI present","spanish.enl","EndNote","750","750","2","AvendaÒo, M.Cantill·nez, M.Pennec, M. leVarela, C.Garcias, C.","Temporal distribution of larvae of Mytilus chilensis (HupÈ, 1854) (Mollusca: Mytilidae), in the interior sea of ChiloÈ, southern Chile [DistribuciÛn temporal de larvas de Mytilus chilensis (HupÈ, 1954) (Mollusca: Mytilidae), en el mar interior de ChiloÈ, Sur de Chile]","416-426","Query date: 2018-08-10",2011,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855774750&doi=10.3856%2fvol39-issue3-fulltext-3&partnerID=40&md5=5ac89c91f44903afd5e7ea16d68f243cinternal-pdf://2128189854/AvendaÒo-2011-Temporal distribution of larvae.pdf","39Cited By (since 2011): 9",NA,NA,"10.3856/vol39-issue3-fulltext-3","2128189854/AvendaÒo-2011-Temporal distribution of larvae.pdf"
"595",0,"H. ¡vila, C. Tudares, M. S·nquiz, M. Araujo, N. Morales, J. Rojas, D. Pirela","Nitrogen and phosphorus in superficial waters of the low part of the River Catatumbo [NitrÛgeno y fÛsforo en aguas superficiales de la parte baja del rÌo Catatumbo]",2007,"Revista Tecnica de la Facultad de Ingenieria Universidad del Zulia",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052575057&partnerID=40&md5=64c0460da69552481b57a30cc47835ae",NA,595,"8/10/2018","Article","",NA,NA,30,NA,NA,NA,0,0,0,7,11,"spanish","in corpus","DOI absent","spanish.enl","EndNote","989","9890","2","¡vila, H.Tudares, C.S·nquiz, M.Araujo, M.Morales, N.Rojas, J.Pirela, D.","Nitrogen and phosphorus in superficial waters of the low part of the River Catatumbo [NitrÛgeno y fÛsforo en aguas superficiales de la parte baja del rÌo Catatumbo]",NA,"Query date: 2018-08-10",2007,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052575057&partnerID=40&md5=64c0460da69552481b57a30cc47835ae","30",NA,NA,NA,"manual_download_spanish/140/art05.pdf"
"1291",0,"A Avila-Armella, A Pedrozo-Acuna, R Silva-Casarin, DJ Simmonds","Prediction of tsunami-induced flood on the Mexican Pacific coast.",2005,"INGENIERIA HIDRAULICA EN MEXICO",NA,NA,NA,264,"8/10/2018","Journal article","",NA,NA,20,4,5,18,0,0,0,4,13,"spanish","in corpus","DOI absent","spanish.enl","EndNote","586","5860","17","Avila-Armella, A.Pedrozo-Acuna, A.Silva-Casarin, R.Simmonds, D. J.","Prediction of tsunami-induced flood on the Mexican Pacific coastINGENIERIA HIDRAULICA EN MEXICO","5-18","4",2005,"NA","NA","NA",NA,"INGENIERIA HIDRAULICA EN MEXICO","20",NA,"manual_download_spanish/142/Prediccindelainundacingeneradaportsunamisenlacostapacficamexicana.pdf"
"1119",2,"Gerzain Aviles-Polanco, Marco A. Almendarez-Hernandez, Victor Hernandez-Trejo, Luis Felipe Beltran-Morales","Short-and Long-Term Price Elasticity of Residential Water Demand in an Arid Region. Case Study of La Paz, BCS, Mexico.",2015,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,92,"8/10/2018","Journal article","",NA,NA,6,4,85,99,2,0.67,1,4,3,"spanish","in corpus","DOI absent","spanish.enl","EndNote","227","2270","17","Aviles-Polanco, GerzainAlmendarez-Hernandez, Marco A.Hernandez-Trejo, VictorBeltran-Morales, Luis Felipe","Short-and Long-Term Price Elasticity of Residential Water Demand in an Arid Region. Case Study of La Paz, BCS, MexicoTECNOLOGIA Y CIENCIAS DEL AGUA","85-99","4",2015,"NA","NA","NA","Cited By (since 2015): 2","TECNOLOGIA Y CIENCIAS DEL AGUA","6",NA,"manual_download_spanish/143/1181-1794-2-PB.pdf"
"124",2,"G. AvilÈs-Polanco, M.A. Almendarez-Hern·ndez, V. Hern·ndez-Trejo, L.F. Beltr·n-Morales","Short- and long-term price elasticity of residential water demand in an arid region. Case Study of la Paz, BCS, Mexico [Elasticidad-precio de corto y largo plazos de la demanda de agua residencial de una zona ·rida. Caso de estudio: La Paz, B.C.S., MÈxico]",2015,"Tecnologia y Ciencias del Agua",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016128628&partnerID=40&md5=be7ad4faa9b530e327b57d06b033c889",NA,124,"8/10/2018","Article","",NA,NA,6,4,85,99,2,0.67,1,4,3,"spanish","in corpus","DOI absent","spanish.enl","EndNote","304","3040","2","AvilÈs-Polanco, G.Almendarez-Hern·ndez, M. A.Hern·ndez-Trejo, V.Beltr·n-Morales, L. F.","Short- and long-term price elasticity of residential water demand in an arid region. Case Study of la Paz, BCS, Mexico [Elasticidad-precio de corto y largo plazos de la demanda de agua residencial de una zona ·rida. Caso de estudio: La Paz, B.C.S., MÈxico]","85-99","Query date: 2018-08-10",2015,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016128628&partnerID=40&md5=be7ad4faa9b530e327b57d06b033c889","6Cited By (since 2015): 2",NA,NA,NA,"manual_download_spanish/144/v6n4a6 (1).pdf"
"854",12,"L.A. Ayala-PÈrez, B.A. GÛmez-Montes, J. Ramos Miranda","DistribuciÛn, abundancia y par·metros poblacionales de la mojarra Diapterus rhombeus (Pisces: Gerreidae) en la Laguna de TÈrminos, Campeche, MÈxico",2001,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043198560&partnerID=40&md5=f9d6ce84a17a96c10d076478dca63113",NA,854,"8/10/2018","Article","",NA,NA,49,2,635,642,12,0.71,4,3,17,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1248","12480","2","Ayala-PÈrez, L. A.GÛmez-Montes, B. A.Miranda, J. Ramos","DistribuciÛn, abundancia y par·metros poblacionales de la mojarra Diapterus rhombeus (Pisces: Gerreidae) en la Laguna de TÈrminos, Campeche, MÈxico","635-642","Query date: 2018-08-10",2001,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043198560&partnerID=40&md5=f9d6ce84a17a96c10d076478dca63113","49Cited By (since 2001): 12",NA,NA,NA,"manual_download_spanish/146/17766-36469-1-SM.pdf"
"768",17,"L.A. Ayala-PÈrez, J.R. Miranda, D.F. Hern·ndez","The fish community in Laguna de TÈrminos: Compared current structure [La comunidad de peces de la Laguna de TÈrminos: Estructura actual comparada]",2003,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1942457692&partnerID=40&md5=beaeefd83defdbba43de26fee0535424",NA,768,"8/10/2018","Article","",NA,NA,51,3,783,793,17,1.13,6,3,15,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1162","11620","2","Ayala-PÈrez, L. A.Miranda, J. R.Hern·ndez, D. F.","The fish community in Laguna de TÈrminos: Compared current structure [La comunidad de peces de la Laguna de TÈrminos: Estructura actual comparada]","783-793","Query date: 2018-08-10",2003,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1942457692&partnerID=40&md5=beaeefd83defdbba43de26fee0535424","51Cited By (since 2003): 17",NA,NA,NA,"manual_download_spanish/147/16048-31268-1-SM.pdf"
"677",6,"A. Rial B","Spatial-temporal variability of aquatic plant communities in the Venezuelan Llanos [Variabilidad espacio-temporal de las comunidades de plantas acu·ticas en un humedal de los Llanos de Venezuela]",2006,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48549102344&partnerID=40&md5=1bf7a1b7ecfda130394a9eda825a62df",NA,677,"8/10/2018","Article","",NA,NA,54,2,403,413,6,0.5,6,1,12,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1071","10710","2","B, A. Rial","Spatial-temporal variability of aquatic plant communities in the Venezuelan Llanos [Variabilidad espacio-temporal de las comunidades de plantas acu·ticas en un humedal de los Llanos de Venezuela]","403-413","Query date: 2018-08-10",2006,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48549102344&partnerID=40&md5=1bf7a1b7ecfda130394a9eda825a62df","54Cited By (since 2006): 6",NA,NA,NA,"manual_download_spanish/148/13882-23932-1-SM.pdf"
"720",0,"O.A. Bachmeier, A.A. Roll·n","Soil nitrogen mineralization in a typic Haplustoll: Effect of years of agriculture and soil water content [MineralizaciÛn de nitrÛgeno en un Haplustol tÌpico: Efecto de los aÒos de agricultura y de la humedad ed·fica]",2004,"Ciencia del Suelo",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23744455009&partnerID=40&md5=0b0a5ff01425a5622f5047d0c2a8adbb",NA,720,"8/10/2018","Article","",NA,NA,22,2,64,72,0,0,0,2,14,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1114","11140","2","Bachmeier, O. A.Roll·n, A. A.","Soil nitrogen mineralization in a typic Haplustoll: Effect of years of agriculture and soil water content [MineralizaciÛn de nitrÛgeno en un Haplustol tÌpico: Efecto de los aÒos de agricultura y de la humedad ed·fica]","64-72","Query date: 2018-08-10",2004,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23744455009&partnerID=40&md5=0b0a5ff01425a5622f5047d0c2a8adbb","22",NA,NA,NA,"manual_download_spanish/149/ContentServer.asp.pdf"
"1341",0,"JV Baecheler, LA Riquelme","Estimation of longitudinal dispersion coefficient for wide rivers with shallow waters and mild slope. Application of the model at Bio Bio river, Chile",2001,"INGENIERIA HIDRAULICA EN MEXICO",NA,NA,NA,314,"8/10/2018","Journal article","",NA,NA,16,1,5,13,0,0,0,2,17,"spanish","in corpus","DOI absent","spanish.enl","EndNote","687","6870","17","Baecheler, J. V.Riquelme, L. A.","Estimation of longitudinal dispersion coefficient for wide rivers with shallow waters and mild slope. Application of the model at Bio Bio river, ChileINGENIERIA HIDRAULICA EN MEXICO","5-13","1",2001,"NA","NA","NA",NA,"INGENIERIA HIDRAULICA EN MEXICO","16",NA,"manual_download_spanish/150/893-1265-1-PB.pdf"
"864",2,"J.V. Baecheler, L.A. Riquelme","Estimation of longitudinal dispersion coefficient for wide rivers with shallow waters and mild slope. Application of the Bio Bio river, Chile [EstimaciÛn del coeficiente de dispersiÛn longitudinal en rÌos anchos, de profundidad y pendiente escasa. AplicaciÛn al rÌo BÌo BÌo, Chile]",2001,"Ingenieria Hidraulica en Mexico",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035050634&partnerID=40&md5=6b489746907f82336bf3063c3055fce7",NA,864,"8/10/2018","Article","",NA,NA,16,1,5,13,2,0.12,1,2,17,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1258","12580","2","Baecheler, J. V.Riquelme, L. A.","Estimation of longitudinal dispersion coefficient for wide rivers with shallow waters and mild slope. Application of the Bio Bio river, Chile [EstimaciÛn del coeficiente de dispersiÛn longitudinal en rÌos anchos, de profundidad y pendiente escasa. AplicaciÛn al rÌo BÌo BÌo, Chile]","5-13","Query date: 2018-08-10",2001,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035050634&partnerID=40&md5=6b489746907f82336bf3063c3055fce7","16Cited By (since 2001): 2",NA,NA,NA,"manual_download_spanish/151/151.pdf"
